002203,601318,cash,commission,total,return,equity_curve
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,0.0,99155.19999999998,10.4,99155.19999999998,0.0,0.9915519999999985
0.0,6941.0,92254.89999999998,11.700000000000001,99195.89999999998,0.0004104676305427546,0.9919589999999985
811.9999999999999,7025.0,91437.59999999998,13.000000000000002,99274.59999999998,0.0007933795650827413,0.9927459999999984
821.0000000000001,7220.999999999999,91437.59999999998,13.000000000000002,99479.59999999998,0.0020649793602793842,0.9947959999999982
814.0,7156.999999999999,91437.59999999998,13.000000000000002,99408.59999999998,-0.0007137141685330528,0.9940859999999982
824.0,7111.0,91437.59999999998,13.000000000000002,99372.59999999998,-0.00036214170604953466,0.9937259999999983
833.0,7000.0,91437.59999999998,13.000000000000002,99270.59999999998,-0.0010264398838311095,0.9927059999999984
826.0,6825.0,91437.59999999998,13.000000000000002,99088.59999999998,-0.0018333726198894729,0.9908859999999984
822.0000000000001,6822.0,91437.59999999998,13.000000000000002,99081.59999999998,-7.064384803090462e-05,0.9908159999999985
839.0,6895.999999999999,91437.59999999998,13.000000000000002,99172.59999999998,0.0009184349061783781,0.9917259999999986
838.0000000000001,7027.0,91437.59999999998,13.000000000000002,99302.59999999998,0.0013108459393018634,0.9930259999999986
819.9999999999999,7170.0,91437.59999999998,13.000000000000002,99427.59999999998,0.001258778722812881,0.9942759999999986
825.0,7308.0,91437.59999999998,13.000000000000002,99570.59999999998,0.001438232442500853,0.9957059999999985
838.0000000000001,7345.0,91437.59999999998,13.000000000000002,99620.59999999998,0.0005021562589759831,0.9962059999999985
851.0,7495.999999999999,91437.59999999998,13.000000000000002,99784.59999999998,0.001646245856780526,0.9978459999999983
848.0,7475.0,91437.59999999998,13.000000000000002,99760.59999999998,-0.00024051807593561403,0.9976059999999983
859.0,7559.999999999999,91437.59999999998,13.000000000000002,99856.59999999998,0.0009623037551900193,0.9985659999999984
841.0,7406.0,91437.59999999998,13.000000000000002,99684.59999999998,-0.0017224700220115352,0.9968459999999985
843.0,7218.000000000001,91437.59999999998,13.000000000000002,99498.59999999998,-0.001865885001294032,0.9949859999999985
839.0,7215.000000000001,91437.59999999998,13.000000000000002,99491.59999999998,-7.035274868194552e-05,0.9949159999999985
832.0,7270.0,91437.59999999998,13.000000000000002,99539.59999999998,0.00048245278998426677,0.9953959999999985
856.0,7288.0,91437.59999999998,13.000000000000002,99581.59999999998,0.0004219426238400992,0.9958159999999985
861.9999999999999,7409.999999999999,91437.59999999998,13.000000000000002,99709.59999999998,0.0012853780216426358,0.9970959999999985
900.0,7750.0,91437.59999999998,13.000000000000002,100087.59999999998,0.003791009090398534,1.0008759999999985
914.0,7805.0,91437.59999999998,13.000000000000002,100156.59999999998,0.0006893960890259621,1.0015659999999984
917.0,7837.0,91437.59999999998,13.000000000000002,100191.59999999998,0.00034945275698250455,1.0019159999999983
900.0,7925.0,91437.59999999998,13.000000000000002,100262.59999999998,0.0007086422414652738,1.0026259999999982
903.9999999999999,8002.0,91437.59999999998,13.000000000000002,100343.59999999998,0.0008078785110299247,1.0034359999999982
905.0000000000001,8037.0,91437.59999999998,13.000000000000002,100379.59999999998,0.00035876727564088107,1.0037959999999981
902.9999999999999,7966.0,91437.59999999998,13.000000000000002,100306.59999999998,-0.0007272393992404647,1.0030659999999982
908.0,8016.0,91437.59999999998,13.000000000000002,100361.59999999998,0.0005483188543924378,1.0036159999999983
905.0000000000001,7990.000000000001,91437.59999999998,13.000000000000002,100332.59999999998,-0.0002889551382202482,1.0033259999999982
916.0,8159.999999999999,91437.59999999998,13.000000000000002,100513.59999999998,0.0018039998963448323,1.0051359999999983
927.9999999999999,8090.000000000001,91437.59999999998,13.000000000000002,100455.59999999998,-0.0005770363413508672,1.0045559999999982
946.0000000000001,8380.0,91437.59999999998,13.000000000000002,100763.59999999998,0.003066031162025862,1.0076359999999982
960.0,8388.0,91437.59999999998,13.000000000000002,100785.59999999998,0.0002183328106577509,1.007855999999998
965.0,8420.0,91437.59999999998,13.000000000000002,100822.59999999998,0.0003671159371974042,1.008225999999998
967.0,8450.0,91437.59999999998,13.000000000000002,100854.59999999998,0.0003173891567962439,1.0085459999999982
971.0000000000001,8450.0,91437.59999999998,13.000000000000002,100858.59999999998,3.9661056610240664e-05,1.0085859999999982
1001.0,8355.0,91437.59999999998,13.000000000000002,100793.59999999998,-0.0006444666096891982,1.0079359999999982
1040.0,8315.0,91437.59999999998,13.000000000000002,100792.59999999998,-9.92126484222755e-06,1.007925999999998
1031.0,8280.0,91437.59999999998,13.000000000000002,100748.59999999998,-0.00043653998408610395,1.007485999999998
968.0,8330.0,91437.59999999998,13.000000000000002,100735.59999999998,-0.00012903405109354615,1.0073559999999981
1046.0,8453.0,91437.59999999998,13.000000000000002,100936.59999999998,0.0019953224083639753,1.009365999999998
971.0000000000001,7966.0,91437.59999999998,13.000000000000002,100374.59999999998,-0.005567851502824572,1.003745999999998
985.0,7989.0,91437.59999999998,13.000000000000002,100411.59999999998,0.00036861915265418155,1.004115999999998
943.0,7838.0,91437.59999999998,13.000000000000002,100218.59999999998,-0.001922088682980827,1.002185999999998
950.0,7611.0,91437.59999999998,13.000000000000002,99998.59999999998,-0.0021952012899800755,0.999985999999998
956.0,7730.0,91437.59999999998,13.000000000000002,100123.59999999998,0.0012500175002450042,1.001235999999998
971.0000000000001,7850.0,91437.59999999998,13.000000000000002,100258.59999999998,0.0013483334598436425,1.002585999999998
991.0,7784.999999999999,91437.59999999998,13.000000000000002,100213.59999999998,-0.0004488393015661396,1.002135999999998
1065.0,7890.000000000001,91437.59999999998,13.000000000000002,100392.59999999998,0.0017861847094606809,1.003925999999998
1083.0,8000.0,91437.59999999998,13.000000000000002,100520.59999999998,0.0012749943720951062,1.005205999999998
1093.0,7898.0,91437.59999999998,13.000000000000002,100428.59999999998,-0.000915235285105731,1.004285999999998
1070.0,7719.0,91437.59999999998,13.000000000000002,100226.59999999998,-0.0020113792286261534,1.0022659999999979
1092.0,7768.000000000001,91437.59999999998,13.000000000000002,100297.59999999998,0.0007083947774342292,1.0029759999999979
1085.0,7720.0,91437.59999999998,13.000000000000002,100242.59999999998,-0.000548368056663362,1.0024259999999978
1092.0,7505.0,91437.59999999998,13.000000000000002,100034.59999999998,-0.0020749661321634028,1.0003459999999977
1095.0,7580.0,91437.59999999998,13.000000000000002,100112.59999999998,0.000779730213346097,1.0011259999999977
1117.0,7534.999999999999,91437.59999999998,13.000000000000002,100089.59999999998,-0.0002297413112835045,1.0008959999999978
1071.0,7720.999999999999,91437.59999999998,13.000000000000002,100229.59999999998,0.0013987467229361616,1.0022959999999976
1092.0,7718.000000000001,91437.59999999998,13.000000000000002,100247.59999999998,0.00017958766671721804,1.0024759999999977
1105.0,7859.0,91437.59999999998,13.000000000000002,100401.59999999998,0.0015361963777686949,1.0040159999999978
1112.0,7900.0,91437.59999999998,13.000000000000002,100449.59999999998,0.00047808003059701676,1.0044959999999976
1117.0,7869.0,91437.59999999998,13.000000000000002,100423.59999999998,-0.00025883627212053284,1.0042359999999977
1062.0,7786.0,91437.59999999998,13.000000000000002,100285.59999999998,-0.0013741789778498603,1.0028559999999977
1118.0,7745.999999999999,91437.59999999998,13.000000000000002,100301.59999999998,0.0001595443413611175,1.0030159999999977
1122.0,7688.0,91437.59999999998,13.000000000000002,100247.59999999998,-0.0005383762572082063,1.0024759999999977
1102.0,7748.999999999999,91437.59999999998,13.000000000000002,100288.59999999998,0.0004089873473280825,1.0028859999999977
1120.0,7913.0,91437.59999999998,13.000000000000002,100470.59999999998,0.0018147625951503432,1.0047059999999977
1128.0,8033.0,91437.59999999998,13.000000000000002,100598.59999999998,0.0012740045346599782,1.0059859999999978
1111.0,7980.0,91437.59999999998,13.000000000000002,100528.59999999998,-0.0006958347332864934,1.005285999999998
1119.0,7967.0,91437.59999999998,13.000000000000002,100523.59999999998,-4.97370897436511e-05,1.0052359999999978
1116.0,7950.0,91437.59999999998,13.000000000000002,100503.59999999998,-0.00019895825457905136,1.0050359999999978
1114.0,7984.999999999999,91437.59999999998,13.000000000000002,100536.59999999998,0.0003283464472914055,1.0053659999999978
1123.0,8350.0,91437.59999999998,13.000000000000002,100910.59999999998,0.003720038274618309,1.0091059999999976
1118.0,8392.0,91437.59999999998,13.000000000000002,100947.59999999998,0.00036666118326511565,1.0094759999999976
1121.0,8723.0,91437.59999999998,13.000000000000002,101281.59999999998,0.0033086472585777127,1.0128159999999975
1051.0,8722.0,91437.59999999998,13.000000000000002,101210.59999999998,-0.0007010157817411988,1.0121059999999975
1099.0,8532.0,91437.59999999998,13.000000000000002,101068.59999999998,-0.0014030150992089263,1.0106859999999975
1070.0,8640.0,91437.59999999998,13.000000000000002,101147.59999999998,0.0007816473167729932,1.0114759999999976
1065.0,8699.0,91437.59999999998,13.000000000000002,101201.59999999998,0.0005338732703494831,1.0120159999999976
1066.0,8763.0,91437.59999999998,13.000000000000002,101266.59999999998,0.000642282335457045,1.0126659999999974
1072.0,9060.0,91437.59999999998,13.000000000000002,101569.59999999998,0.0029921020356169503,1.0156959999999975
1087.0,9088.0,91437.59999999998,13.000000000000002,101612.59999999998,0.0004233550196122149,1.0161259999999976
1083.0,8980.0,91437.59999999998,13.000000000000002,101500.59999999998,-0.0011022255114031543,1.0150059999999976
1080.0,8935.0,91437.59999999998,13.000000000000002,101452.59999999998,-0.0004729036084515359,1.0145259999999976
1085.0,8983.0,91437.59999999998,13.000000000000002,101505.59999999998,0.000522411451258975,1.0150559999999975
1045.0,8778.0,91437.59999999998,13.000000000000002,101260.59999999998,-0.0024136599360035094,1.0126059999999975
1063.0,8699.0,91437.59999999998,13.000000000000002,101199.59999999998,-0.0006024060690930089,1.0119959999999975
1013.0000000000001,8752.0,91437.59999999998,13.000000000000002,101202.59999999998,2.964438594621477e-05,1.0120259999999974
1006.0,8769.0,91437.59999999998,13.000000000000002,101212.59999999998,9.88116906086578e-05,1.0121259999999974
1015.0,8815.0,91437.59999999998,13.000000000000002,101267.59999999998,0.0005434106030277608,1.0126759999999975
1000.0,8662.0,91437.59999999998,13.000000000000002,101099.59999999998,-0.0016589708850609508,1.0109959999999976
991.0,8690.0,91437.59999999998,13.000000000000002,101118.59999999998,0.00018793348341628047,1.0111859999999975
993.0,8640.0,91437.59999999998,13.000000000000002,101070.59999999998,-0.0004746901163583672,1.0107059999999974
950.0,8633.0,91437.59999999998,13.000000000000002,101020.59999999998,-0.000494703702164645,1.0102059999999975
953.9999999999999,8731.0,91437.59999999998,13.000000000000002,101122.59999999998,0.0010096950522962,1.0112259999999975
950.0,8768.0,91437.59999999998,13.000000000000002,101155.59999999998,0.00032633654593539063,1.0115559999999977
969.9999999999999,8710.0,91437.59999999998,13.000000000000002,101117.59999999998,-0.00037565888591439833,1.0111759999999976
992.0,8780.0,91437.59999999998,13.000000000000002,101209.59999999998,0.0009098317206894802,1.0120959999999974
984.0,8854.0,91437.59999999998,13.000000000000002,101275.59999999998,0.0006521120526115087,1.0127559999999973
986.9999999999999,8882.0,91437.59999999998,13.000000000000002,101306.59999999998,0.00030609544648463327,1.0130659999999974
984.0,8905.0,91437.59999999998,13.000000000000002,101326.59999999998,0.00019742050369875308,1.0132659999999973
1018.0,8968.0,91437.59999999998,13.000000000000002,101423.59999999998,0.0009573004522009931,1.0142359999999973
1035.0,8788.0,91437.59999999998,13.000000000000002,101260.59999999998,-0.0016071210250868662,1.0126059999999972
1032.0,8701.0,91437.59999999998,13.000000000000002,101170.59999999998,-0.0008887958396454065,1.0117059999999973
1026.0,8550.0,91437.59999999998,13.000000000000002,101013.59999999998,-0.0015518342285208986,1.0101359999999975
1037.0,8458.0,91437.59999999998,13.000000000000002,100932.59999999998,-0.000801872223146205,1.0093259999999975
1023.0,8215.0,91437.59999999998,13.000000000000002,100675.59999999998,-0.0025462536385667534,1.0067559999999975
0.0,8335.0,92459.29999999997,14.300000000000002,100794.29999999997,0.0011790344433009192,1.0079429999999974
0.0,8340.0,92459.29999999997,14.300000000000002,100799.29999999997,4.9605979703271075e-05,1.0079929999999975
0.0,8402.0,92459.29999999997,14.300000000000002,100861.29999999997,0.0006150836364935408,1.0086129999999975
0.0,8446.0,92459.29999999997,14.300000000000002,100905.29999999997,0.0004362426421233856,1.0090529999999975
0.0,8477.0,92459.29999999997,14.300000000000002,100936.29999999997,0.00030721874866834753,1.0093629999999976
0.0,8501.0,92459.29999999997,14.300000000000002,100960.29999999997,0.0002377737246164191,1.0096029999999976
0.0,8353.0,92459.29999999997,14.300000000000002,100812.29999999997,-0.0014659227438904576,1.0081229999999977
0.0,8635.0,92459.29999999997,14.300000000000002,101094.29999999997,0.0027972777131362037,1.0109429999999977
0.0,8725.0,92459.29999999997,14.300000000000002,101184.29999999997,0.0008902579077159078,1.0118429999999978
0.0,8762.0,92459.29999999997,14.300000000000002,101221.29999999997,0.0003656693775615505,1.0122129999999978
0.0,8735.0,92459.29999999997,14.300000000000002,101194.29999999997,-0.00026674227657619287,1.0119429999999978
0.0,8740.0,92459.29999999997,14.300000000000002,101199.29999999997,4.9409897592944674e-05,1.0119929999999977
0.0,8782.0,92459.29999999997,14.300000000000002,101241.29999999997,0.00041502263355575053,1.0124129999999978
0.0,8715.0,92459.29999999997,14.300000000000002,101174.29999999997,-0.0006617852595729445,1.0117429999999978
0.0,8757.0,92459.29999999997,14.300000000000002,101216.29999999997,0.00041512518495312456,1.012162999999998
0.0,8685.0,92459.29999999997,14.300000000000002,101144.29999999997,-0.0007113478757868608,1.0114429999999979
0.0,8617.0,92459.29999999997,14.300000000000002,101076.29999999997,-0.0006723067933634974,1.0107629999999979
0.0,8641.0,92459.29999999997,14.300000000000002,101100.29999999997,0.0002374443860726494,1.0110029999999979
0.0,8688.0,92459.29999999997,14.300000000000002,101147.29999999997,0.0004648848717561105,1.0114729999999978
0.0,8779.0,92459.29999999997,14.300000000000002,101238.29999999997,0.000899677994370629,1.0123829999999978
0.0,8722.0,92459.29999999997,14.300000000000002,101181.29999999997,-0.0005630280239791174,1.0118129999999979
0.0,8831.0,92459.29999999997,14.300000000000002,101290.29999999997,0.0010772741603437552,1.0129029999999977
0.0,8928.0,92459.29999999997,14.300000000000002,101387.29999999997,0.0009576435255893578,1.0138729999999978
0.0,8998.0,92459.29999999997,14.300000000000002,101457.29999999997,0.0006904217786645184,1.0145729999999977
0.0,8890.0,92459.29999999997,14.300000000000002,101349.29999999997,-0.0010644872276317496,1.0134929999999978
0.0,8875.0,92459.29999999997,14.300000000000002,101334.29999999997,-0.00014800299558059837,1.0133429999999979
0.0,8975.0,92459.29999999997,14.300000000000002,101434.29999999997,0.0009868326913986536,1.0143429999999978
0.0,9112.0,92459.29999999997,14.300000000000002,101571.29999999997,0.0013506279434076784,1.0157129999999976
0.0,8922.0,92459.29999999997,14.300000000000002,101381.29999999997,-0.0018706071498543198,1.0138129999999976
0.0,8958.0,92459.29999999997,14.300000000000002,101417.29999999997,0.00035509507177367006,1.0141729999999978
0.0,8901.0,92459.29999999997,14.300000000000002,101360.29999999997,-0.0005620342880356954,1.0136029999999978
0.0,8945.0,92459.29999999997,14.300000000000002,101404.29999999997,0.00043409500563829084,1.0140429999999978
0.0,8815.0,92459.29999999997,14.300000000000002,101274.29999999997,-0.0012819969172904733,1.0127429999999977
0.0,8840.0,92459.29999999997,14.300000000000002,101299.29999999997,0.00024685433520654776,1.0129929999999978
0.0,8815.0,92459.29999999997,14.300000000000002,101274.29999999997,-0.00024679341318256665,1.0127429999999977
0.0,8833.0,92459.29999999997,14.300000000000002,101292.29999999997,0.00017773512134855451,1.0129229999999976
0.0,8788.0,92459.29999999997,14.300000000000002,101247.29999999997,-0.00044425884297227825,1.0124729999999975
0.0,8701.0,92459.29999999997,14.300000000000002,101160.29999999997,-0.0008592821734505485,1.0116029999999976
0.0,8710.0,92459.29999999997,14.300000000000002,101169.29999999997,8.896770768762607e-05,1.0116929999999975
0.0,8733.0,92459.29999999997,14.300000000000002,101192.29999999997,0.00022734169357696565,1.0119229999999975
0.0,8751.0,92459.29999999997,14.300000000000002,101210.29999999997,0.00017787914693112583,1.0121029999999975
0.0,8850.0,92459.29999999997,14.300000000000002,101309.29999999997,0.000978161313621273,1.0130929999999976
0.0,9018.0,92459.29999999997,14.300000000000002,101477.29999999997,0.0016582880347608686,1.0147729999999975
0.0,8994.0,92459.29999999997,14.300000000000002,101453.29999999997,-0.00023650609545189383,1.0145329999999975
0.0,9048.0,92459.29999999997,14.300000000000002,101507.29999999997,0.0005322645985887942,1.0150729999999974
0.0,9060.0,92459.29999999997,14.300000000000002,101519.29999999997,0.00011821809859990928,1.0151929999999976
0.0,8968.0,92459.29999999997,14.300000000000002,101427.29999999997,-0.000906231622952447,1.0142729999999975
0.0,8893.0,92459.29999999997,14.300000000000002,101352.29999999997,-0.0007394458888287936,1.0135229999999975
0.0,8958.0,92459.29999999997,14.300000000000002,101417.29999999997,0.000641327330509478,1.0141729999999975
0.0,8921.0,92459.29999999997,14.300000000000002,101380.29999999997,-0.0003648292746898374,1.0138029999999976
0.0,8895.0,92459.29999999997,14.300000000000002,101354.29999999997,-0.00025646008149515787,1.0135429999999976
0.0,8710.0,92459.29999999997,14.300000000000002,101169.29999999997,-0.0018252802298471815,1.0116929999999977
0.0,8787.0,92459.29999999997,14.300000000000002,101246.29999999997,0.0007611004524099574,1.0124629999999977
0.0,8796.0,92459.29999999997,14.300000000000002,101255.29999999997,8.889213729301737e-05,1.0125529999999978
0.0,8767.0,92459.29999999997,14.300000000000002,101226.29999999997,-0.0002864047610346976,1.012262999999998
0.0,8780.0,92459.29999999997,14.300000000000002,101239.29999999997,0.00012842512272004392,1.0123929999999979
0.0,8801.0,92459.29999999997,14.300000000000002,101260.29999999997,0.00020742932833406336,1.012602999999998
0.0,8991.0,92459.29999999997,14.300000000000002,101450.29999999997,0.0018763523315652453,1.014502999999998
0.0,8966.0,92459.29999999997,14.300000000000002,101425.29999999997,-0.00024642608252511966,1.0142529999999979
0.0,8967.0,92459.29999999997,14.300000000000002,101426.29999999997,9.85947293230538e-06,1.014262999999998
0.0,8928.0,92459.29999999997,14.300000000000002,101387.29999999997,-0.0003845156532378269,1.013872999999998
0.0,8917.0,92459.29999999997,14.300000000000002,101376.29999999997,-0.00010849485093300526,1.013762999999998
0.0,8790.0,92459.29999999997,14.300000000000002,101249.29999999997,-0.0012527582876865617,1.012492999999998
0.0,8785.0,92459.29999999997,14.300000000000002,101244.29999999997,-4.93830574631593e-05,1.012442999999998
0.0,8753.0,92459.29999999997,14.300000000000002,101212.29999999997,-0.0003160671761274214,1.012122999999998
0.0,8780.0,92459.29999999997,14.300000000000002,101239.29999999997,0.00026676599583241867,1.012392999999998
0.0,8770.0,92459.29999999997,14.300000000000002,101229.29999999997,-9.877587063522597e-05,1.012292999999998
0.0,8768.0,92459.29999999997,14.300000000000002,101227.29999999997,-1.975712565438492e-05,1.012272999999998
0.0,8822.0,92459.29999999997,14.300000000000002,101281.29999999997,0.0005334529321634474,1.012812999999998
0.0,8793.0,92459.29999999997,14.300000000000002,101252.29999999997,-0.00028633123784937986,1.012522999999998
0.0,8601.0,92459.29999999997,14.300000000000002,101060.29999999997,-0.0018962532209144678,1.0106029999999981
0.0,8468.0,92459.29999999997,14.300000000000002,100927.29999999997,-0.0013160459646369693,1.009272999999998
0.0,8428.0,92459.29999999997,14.300000000000002,100887.29999999997,-0.0003963248793933394,1.0088729999999981
0.0,8497.0,92459.29999999997,14.300000000000002,100956.29999999997,0.0006839314760134219,1.0095629999999982
0.0,8450.0,92459.29999999997,14.300000000000002,100909.29999999997,-0.00046554796481246274,1.0090929999999982
0.0,8423.0,92459.29999999997,14.300000000000002,100882.29999999997,-0.0002675670131494501,1.0088229999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,-1.2886304138648441e-05,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
0.0,0.0,100880.99999999997,15.600000000000003,100880.99999999997,0.0,1.0088099999999982
1022.0000000000001,0.0,99835.69999999997,16.900000000000002,100857.69999999997,-0.000230965196617805,1.0085769999999983
1009.0,0.0,99835.69999999997,16.900000000000002,100844.69999999997,-0.0001288944721127283,1.0084469999999983
976.0,0.0,99835.69999999997,16.900000000000002,100811.69999999997,-0.0003272358388690666,1.0081169999999984
971.0000000000001,0.0,99835.69999999997,16.900000000000002,100806.69999999997,-4.959741776000559e-05,1.0080669999999985
878.9999999999999,0.0,99835.69999999997,16.900000000000002,100714.69999999997,-0.0009126377512606032,1.0071469999999985
869.0,0.0,99835.69999999997,16.900000000000002,100704.69999999997,-9.929037171341193e-05,1.0070469999999985
891.0,0.0,99835.69999999997,16.900000000000002,100726.69999999997,0.00021846050879448242,1.0072669999999984
897.0000000000001,0.0,99835.69999999997,16.900000000000002,100732.69999999997,5.9567125697546075e-05,1.0073269999999983
902.0,0.0,99835.69999999997,16.900000000000002,100737.69999999997,4.963631472199026e-05,1.0073769999999982
899.0,0.0,99835.69999999997,16.900000000000002,100734.69999999997,-2.9780310648375163e-05,1.0073469999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,-1.2905185601375102e-05,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
0.0,0.0,100733.39999999997,18.200000000000003,100733.39999999997,0.0,1.0073339999999982
